,Timestamp,Machine,Temperature,Pressure,PartLength,PartResistance
38,2022-03-08 00:03:05,1,303,100,51.15495353,5.508591837
39,2022-03-08 00:03:10,1,303,100,47.6178596,5.371678021
40,2022-03-08 00:03:15,1,303,100,50.14053976,5.062946181
41,2022-03-08 00:03:20,1,303,100,50.70068523,5.485132634
42,2022-03-08 00:03:25,1,303,100,49.21379757,5.895498929
43,2022-03-08 00:03:30,1,303,100,49.53323118,4.999730533
44,2022-03-08 00:03:35,1,303,100,50.61541689,5.599226058
45,2022-03-08 00:03:40,1,303,100,51.92477833,5.408357763
46,2022-03-08 00:03:45,1,303,100,50.52409496,5.354699424
47,2022-03-08 00:03:50,1,303,100,51.48031375,5.645422523
48,2022-03-08 00:03:55,1,303,100,47.18130074,5.12675044
49,2022-03-08 00:04:00,1,303,100,50.34408674,5.605579617
50,2022-03-08 00:04:05,1,303,100,46.70322693,4.985580493
51,2022-03-08 00:04:10,1,303,100,50.04828755,5.069819165
52,2022-03-08 00:04:15,1,303,100,51.44323743,5.152674061
53,2022-03-08 00:04:20,1,303,100,50.90924169,5.421600588
54,2022-03-08 00:04:25,1,303,100,49.42841359,5.369142139
55,2022-03-08 00:04:30,1,303,100,50.42726085,5.23115355
56,2022-03-08 00:04:35,1,303,100,48.1424949,5.672467941
57,2022-03-08 00:04:40,1,303,100,48.14344511,5.381055705
58,2022-03-08 00:04:45,1,303,100,49.44936099,5.127548323
59,2022-03-08 00:04:50,1,303,100,49.51900399,5.18712077
60,2022-03-08 00:04:55,1,303,100,49.29411345,5.537409885
61,2022-03-08 00:05:00,1,303,100,50.26928719,5.25598223
62,2022-03-08 00:05:05,1,303,100,51.20620843,5.327716866
63,2022-03-08 00:05:10,1,303,100,49.81339922,5.430285549
64,2022-03-08 00:05:15,1,303,100,49.73079291,5.390723659
65,2022-03-08 00:05:20,1,303,100,52.17497114,5.118653026
66,2022-03-08 00:05:25,1,303,100,48.178283,5.30688408
67,2022-03-08 00:05:30,1,303,100,45.36351555,5.149518953
68,2022-03-08 00:05:35,1,303,100,50.76700788,5.754279533
69,2022-03-08 00:05:40,1,303,100,50.46570183,5.837084749
70,2022-03-08 00:05:45,1,303,100,47.96373208,5.653952199
71,2022-03-08 00:05:50,1,303,100,50.82335336,5.294112313
72,2022-03-08 00:05:55,1,303,100,51.40923857,5.232033686
73,2022-03-08 00:06:00,1,303,100,47.8596173,5.760531998
74,2022-03-08 00:06:05,1,303,100,49.05429932,5.345884657
75,2022-03-08 00:06:10,1,303,100,49.57065462,5.22123115
76,2022-03-08 00:06:15,1,303,100,48.04599839,5.07825629
77,2022-03-08 00:06:20,1,303,100,50.68611789,5.510481051
78,2022-03-08 00:06:25,1,303,100,47.46575783,5.576260837
79,2022-03-08 00:06:30,1,303,100,53.30220348,5.041325116
80,2022-03-08 00:06:35,1,303,100,48.22580399,5.110603978
81,2022-03-08 00:06:40,1,303,100,51.06520344,5.235013782
82,2022-03-08 00:06:45,1,303,100,49.82794455,5.20591212
83,2022-03-08 00:06:50,1,303,100,48.92461194,5.25772894
84,2022-03-08 00:06:55,1,303,100,50.91836667,5.048140211
85,2022-03-08 00:07:00,1,303,100,49.21874197,4.961458221
86,2022-03-08 00:07:05,1,303,100,49.76373702,4.91218103
87,2022-03-08 00:07:10,1,303,100,51.5896486,5.528273941
88,2022-03-08 00:07:15,1,303,100,48.67285134,5.410648818
89,2022-03-08 00:07:20,1,303,100,48.53272869,5.431416615
90,2022-03-08 00:07:25,1,303,100,51.22563321,5.270961358
91,2022-03-08 00:07:30,1,303,100,47.7726486,4.963301823
92,2022-03-08 00:07:35,1,303,100,47.4908992,5.566818594
93,2022-03-08 00:07:40,1,303,100,49.06105123,5.583799276
94,2022-03-08 00:07:45,1,303,100,48.72914918,5.800846844
95,2022-03-08 00:07:50,1,303,100,49.60918391,5.345135069
96,2022-03-08 00:07:55,1,303,100,50.8336457,4.965576304
97,2022-03-08 00:08:00,1,303,100,51.7991631,5.56119168
98,2022-03-08 00:08:05,1,303,100,48.11776433,5.756387782
99,2022-03-08 00:08:10,1,303,100,46.2657809,5.077091549
100,2022-03-08 00:08:15,1,303,100,49.67977792,5.113324974
101,2022-03-08 00:08:20,1,303,100,49.26324571,5.374556885
102,2022-03-08 00:08:25,1,303,100,51.65014573,5.438417045
103,2022-03-08 00:08:30,1,303,100,48.67276167,5.537321769
104,2022-03-08 00:08:35,1,303,100,47.28877721,5.334429435
105,2022-03-08 00:08:40,1,303,100,49.47710132,5.500799308
106,2022-03-08 00:08:45,1,303,100,47.57785734,5.170355453
107,2022-03-08 00:08:50,1,303,100,49.03233331,5.500301048
108,2022-03-08 00:08:55,1,303,100,49.8924031,4.953100565
109,2022-03-08 00:09:00,1,303,100,50.6404775,5.37542829
110,2022-03-08 00:09:05,1,303,100,46.46509686,5.353947318
111,2022-03-08 00:09:10,1,303,100,49.60675992,5.246695831
112,2022-03-08 00:09:15,1,303,100,47.88069686,4.863449189
113,2022-03-08 00:09:20,1,303,100,49.26931711,5.082634233
114,2022-03-08 00:09:25,1,303,100,51.06018978,5.615276199
115,2022-03-08 00:09:30,1,303,100,49.43637341,5.372934559
116,2022-03-08 00:09:35,1,303,100,50.10295324,4.891647365
117,2022-03-08 00:09:40,1,303,100,46.71662778,5.411932982
118,2022-03-08 00:09:45,1,303,100,50.04726479,6.223621626
119,2022-03-08 00:09:50,1,303,100,48.07366063,5.822793422
120,2022-03-08 00:09:55,1,303,100,50.68802514,4.969608507
121,2022-03-08 00:10:00,1,303,100,47.96202909,5.095485852
122,2022-03-08 00:10:05,1,303,100,49.39765746,5.676592713
123,2022-03-08 00:10:10,1,303,100,47.83025117,5.360919304
124,2022-03-08 00:10:15,1,303,100,50.51633173,5.374086695
125,2022-03-08 00:10:20,1,303,100,51.09019004,5.627102583
126,2022-03-08 00:10:25,1,303,100,50.94265885,5.057492452
127,2022-03-08 00:10:30,1,303,100,49.00511248,5.098081929
128,2022-03-08 00:10:35,1,303,100,53.21187992,5.332197968
129,2022-03-08 00:10:40,1,303,100,49.60232976,5.25542301
130,2022-03-08 00:10:45,1,303,100,50.43693609,4.889611861
131,2022-03-08 00:10:50,1,303,100,48.38909082,5.418721665
132,2022-03-08 00:10:55,1,303,100,48.34449426,5.833772015
133,2022-03-08 00:11:00,1,303,100,46.80565508,5.760192584
134,2022-03-08 00:11:05,1,303,100,48.99383565,5.755967236
135,2022-03-08 00:11:10,1,303,100,49.72677824,5.250291041
136,2022-03-08 00:11:15,1,303,100,50.02142006,5.560367682
137,2022-03-08 00:11:20,1,303,100,48.34552981,4.950902601
138,2022-03-08 00:11:25,1,303,100,51.78979001,4.960984458
139,2022-03-08 00:11:30,1,303,100,48.69533039,5.199200787
140,2022-03-08 00:11:35,1,303,100,50.41027965,5.869992897
141,2022-03-08 00:11:40,1,303,100,48.99214963,5.675865992
142,2022-03-08 00:11:45,1,303,100,48.32036465,5.272071376
143,2022-03-08 00:11:50,1,303,100,48.78516859,5.617117553
144,2022-03-08 00:11:55,1,303,100,48.50538455,5.47986729
145,2022-03-08 00:12:00,1,303,100,51.34939121,5.501398454
146,2022-03-08 00:12:05,1,303,100,49.31324011,5.371478375
147,2022-03-08 00:12:10,1,303,100,48.07581422,5.165942619
148,2022-03-08 00:12:15,1,303,100,49.99225675,5.328781062
149,2022-03-08 00:12:20,1,303,100,50.13672936,5.076351917
150,2022-03-08 00:12:25,1,303,100,50.40328019,4.333327378
151,2022-03-08 00:12:30,1,303,100,52.08734238,5.014483234
152,2022-03-08 00:12:35,1,303,100,49.5646961,5.595769638
153,2022-03-08 00:12:40,1,303,100,49.74750664,5.728809015
154,2022-03-08 00:12:45,1,303,100,50.43368859,5.530331837
155,2022-03-08 00:12:50,1,303,100,52.3319014,4.723622136
156,2022-03-08 00:12:55,1,303,100,48.82608391,5.156139841
157,2022-03-08 00:13:00,1,303,100,47.69215758,5.261322592
158,2022-03-08 00:13:05,1,303,100,49.98820818,5.05002769
159,2022-03-08 00:13:10,1,303,100,52.17931923,5.514674832
160,2022-03-08 00:13:15,1,303,100,47.55044429,5.579117861
161,2022-03-08 00:13:20,1,303,100,48.86243741,5.807894846
162,2022-03-08 00:13:25,1,303,100,50.53902652,5.29342651
163,2022-03-08 00:13:30,1,303,100,50.63786524,5.603055227
164,2022-03-08 00:13:35,1,303,100,51.75285449,5.6051448
165,2022-03-08 00:13:40,1,303,100,50.20359649,5.05253994
166,2022-03-08 00:13:45,1,303,100,49.06749414,5.268234317
167,2022-03-08 00:13:50,1,303,100,48.78576229,5.909295308
168,2022-03-08 00:13:55,1,303,100,50.85234718,4.934604818
169,2022-03-08 00:14:00,1,303,100,48.42130389,5.270183592
170,2022-03-08 00:14:05,1,303,100,47.52810399,5.372377564
171,2022-03-08 00:14:10,1,303,100,51.9909967,5.647196709
172,2022-03-08 00:14:15,1,303,100,52.75063267,5.600730876
173,2022-03-08 00:14:20,1,303,100,49.5535561,4.989035068
174,2022-03-08 00:14:25,1,303,100,50.41042462,5.326235797
175,2022-03-08 00:14:30,1,303,100,51.1968832,4.884263412
176,2022-03-08 00:14:35,1,303,100,47.70112024,5.311432103
177,2022-03-08 00:14:40,1,303,100,49.78012174,4.969379325
178,2022-03-08 00:14:45,1,303,100,50.84853324,5.354858955
179,2022-03-08 00:14:50,1,303,100,48.09857239,5.76154929
180,2022-03-08 00:14:55,1,303,100,51.34474634,4.942309095
181,2022-03-08 00:15:00,1,303,100,50.60394712,5.327955666
182,2022-03-08 00:15:05,1,303,100,50.8724312,5.014235624
183,2022-03-08 00:15:10,1,303,100,50.00147048,5.229776337
184,2022-03-08 00:15:15,1,303,100,49.84603133,5.407276993
185,2022-03-08 00:15:20,1,303,100,50.65583906,5.423122787
186,2022-03-08 00:15:25,1,303,100,50.33516878,5.218157687
187,2022-03-08 00:15:30,1,303,100,49.82540781,5.555418651
188,2022-03-08 00:15:35,1,303,100,49.09719168,5.04122667
189,2022-03-08 00:15:40,1,303,100,48.96864069,5.279161167
190,2022-03-08 00:15:45,1,303,100,51.2626883,5.296628282
191,2022-03-08 00:15:50,1,303,100,48.86116374,5.197454167
192,2022-03-08 00:15:55,1,303,100,49.68382848,5.509170177
193,2022-03-08 00:16:00,1,303,100,49.61777462,5.471738848
194,2022-03-08 00:16:05,1,303,100,52.47305868,5.237439747
195,2022-03-08 00:16:10,1,303,100,50.50228136,5.168592217
196,2022-03-08 00:16:15,1,303,100,47.19028554,5.132925383
197,2022-03-08 00:16:20,1,303,100,49.91745947,5.488830428
198,2022-03-08 00:16:25,1,303,100,49.90322255,5.082577601
199,2022-03-08 00:16:30,1,303,100,47.91084672,5.028171806
200,2022-03-08 00:16:35,1,303,100,49.34816311,5.538626913
201,2022-03-09 00:00:00,1,303,200,49.90227465,5.876878972
202,2022-03-09 00:00:05,1,303,200,49.42877495,5.445542203
203,2022-03-09 00:00:10,1,303,200,49.80042987,5.366653243
204,2022-03-09 00:00:15,1,303,200,49.24092315,5.650232011
205,2022-03-09 00:00:20,1,303,200,49.88987416,5.29637533
206,2022-03-09 00:00:25,1,303,200,51.56083726,5.562553811
207,2022-03-09 00:00:30,1,303,200,52.9278752,5.666754235
208,2022-03-09 00:00:35,1,303,200,50.93199993,5.265777111
209,2022-03-09 00:00:40,1,303,200,47.34406584,5.331888355
210,2022-03-09 00:00:45,1,303,200,50.86459888,5.14966253
211,2022-03-09 00:00:50,1,303,200,48.79732917,5.023400478
212,2022-03-09 00:00:55,1,303,200,50.22992466,5.154934693
213,2022-03-09 00:01:00,1,303,200,51.26953046,5.567478892
214,2022-03-09 00:01:05,1,303,200,52.52742997,5.30112439
215,2022-03-09 00:01:10,1,303,200,52.14861481,5.408712046
216,2022-03-09 00:01:15,1,303,200,50.23125174,5.274469961
217,2022-03-09 00:01:20,1,303,200,47.03089477,4.997059786
218,2022-03-09 00:01:25,1,303,200,45.99813591,5.341295984
219,2022-03-09 00:01:30,1,303,200,48.1055252,5.649917356
220,2022-03-09 00:01:35,1,303,200,49.59219525,5.328307747
221,2022-03-09 00:01:40,1,303,200,53.51011795,5.531902662
222,2022-03-09 00:01:45,1,303,200,49.63361553,5.412606275
223,2022-03-09 00:01:50,1,303,200,47.71757918,4.928253318
224,2022-03-09 00:01:55,1,303,200,47.31656916,5.337918183
225,2022-03-09 00:02:00,1,303,200,51.55230841,5.350721462
226,2022-03-09 00:02:05,1,303,200,49.91680739,4.810133122
227,2022-03-09 00:02:10,1,303,200,51.02437303,5.013412696
228,2022-03-09 00:02:15,1,303,200,52.75202418,5.216735682
229,2022-03-09 00:02:20,1,303,200,51.23109772,5.504995295
230,2022-03-09 00:02:25,1,303,200,47.64797942,5.188148487
231,2022-03-09 00:02:30,1,303,200,48.68424603,5.104717087
232,2022-03-09 00:02:35,1,303,200,52.17521175,5.41770028
233,2022-03-09 00:02:40,1,303,200,49.76044334,5.042103739
234,2022-03-09 00:02:45,1,303,200,49.70637852,5.607167338
235,2022-03-09 00:02:50,1,303,200,51.78036101,5.403263591
236,2022-03-09 00:02:55,1,303,200,48.75408198,5.301134828
237,2022-03-09 00:03:00,1,303,200,47.44096887,4.85498873
238,2022-03-09 00:03:05,1,303,200,48.32647965,5.488780648
239,2022-03-09 00:03:10,1,303,200,48.28820403,5.082625072
240,2022-03-09 00:03:15,1,303,200,50.23379821,5.710839187
241,2022-03-09 00:03:20,1,303,200,48.65313599,5.468012687
242,2022-03-09 00:03:25,1,303,200,49.02000443,5.093895803
243,2022-03-09 00:03:30,1,303,200,49.06921099,5.050223988
244,2022-03-09 00:03:35,1,303,200,50.08248252,5.791559376
245,2022-03-09 00:03:40,1,303,200,46.38515408,5.449573915
246,2022-03-09 00:03:45,1,303,200,50.351581,5.232333656
247,2022-03-09 00:03:50,1,303,200,47.98184167,5.539109196
248,2022-03-09 00:03:55,1,303,200,49.98676987,5.192188866
249,2022-03-09 00:04:00,1,303,200,51.02868694,5.173349547
250,2022-03-09 00:04:05,1,303,200,50.15859756,5.180598237
251,2022-03-09 00:04:10,1,303,200,51.0374549,5.01744977
252,2022-03-09 00:04:15,1,303,200,50.3794191,5.364980508
253,2022-03-09 00:04:20,1,303,200,50.12211458,4.748550187
254,2022-03-09 00:04:25,1,303,200,50.1921319,5.703819483
255,2022-03-09 00:04:30,1,303,200,48.88378355,5.038566088
256,2022-03-09 00:04:35,1,303,200,48.23327876,4.758846155
257,2022-03-09 00:04:40,1,303,200,48.27486587,5.328646103
258,2022-03-09 00:04:45,1,303,200,49.69990607,4.908481596
259,2022-03-09 00:04:50,1,303,200,46.95683667,5.506243831
260,2022-03-09 00:04:55,1,303,200,47.00696338,5.483767321
261,2022-03-09 00:05:00,1,303,200,46.69775025,5.478175097
262,2022-03-09 00:05:05,1,303,200,51.51040629,5.635824674
263,2022-03-09 00:05:10,1,303,200,48.99751099,5.212337796
264,2022-03-09 00:05:15,1,303,200,47.83647716,5.00907889
265,2022-03-09 00:05:20,1,303,200,51.09294048,5.067396787
266,2022-03-09 00:05:25,1,303,200,51.10133847,5.385495914
267,2022-03-09 00:05:30,1,303,200,47.47935867,5.130987377
268,2022-03-09 00:05:35,1,303,200,50.86075545,5.210968745
269,2022-03-09 00:05:40,1,303,200,49.21821193,5.502579067
270,2022-03-09 00:05:45,1,303,200,50.37554086,5.031532055
271,2022-03-09 00:05:50,1,303,200,48.84228991,5.054359945
272,2022-03-09 00:05:55,1,303,200,50.5642242,5.391289561
273,2022-03-09 00:06:00,1,303,200,51.07380194,4.672898981
274,2022-03-09 00:06:05,1,303,200,49.11636921,5.237640277
275,2022-03-09 00:06:10,1,303,200,48.50007024,5.059498544
276,2022-03-09 00:06:15,1,303,200,50.27574917,5.431916015
277,2022-03-09 00:06:20,1,303,200,51.78452434,5.392704697
278,2022-03-09 00:06:25,1,303,200,47.4613869,5.482646459
279,2022-03-09 00:06:30,1,303,200,48.46504505,5.673367525
280,2022-03-09 00:06:35,1,303,200,48.80276175,4.862047708
281,2022-03-09 00:06:40,1,303,200,48.21013555,5.631301465
282,2022-03-09 00:06:45,1,303,200,48.60545965,5.616762078
283,2022-03-09 00:06:50,1,303,200,46.16471874,5.250660171
284,2022-03-09 00:06:55,1,303,200,49.65738462,5.489772455
285,2022-03-09 00:07:00,1,303,200,49.14765169,4.943971425
286,2022-03-09 00:07:05,1,303,200,50.0689497,5.39885646
287,2022-03-09 00:07:10,1,303,200,53.31302774,4.860760004
288,2022-03-09 00:07:15,1,303,200,50.02939254,5.223873855
289,2022-03-09 00:07:20,1,303,200,49.13522309,5.605012384
290,2022-03-09 00:07:25,1,303,200,51.19107006,5.51002993
291,2022-03-09 00:07:30,1,303,200,49.42917109,5.115831548
292,2022-03-09 00:07:35,1,303,200,49.3837216,4.959245426
293,2022-03-09 00:07:40,1,303,200,50.66292505,5.602336045
294,2022-03-09 00:07:45,1,303,200,49.08502294,5.825270754
295,2022-03-09 00:07:50,1,303,200,50.45503944,5.221170751
296,2022-03-09 00:07:55,1,303,200,48.92921097,5.026549775
297,2022-03-09 00:08:00,1,303,200,53.54184636,5.387434721
298,2022-03-09 00:08:05,1,303,200,49.12438723,5.300226918
299,2022-03-09 00:08:10,1,303,200,50.42350075,5.34637892
300,2022-03-09 00:08:15,1,303,200,52.15228426,5.456810147
301,2022-03-09 00:08:20,1,303,200,49.72648925,5.469419237
302,2022-03-09 00:08:25,1,303,200,49.02900466,5.691179109
303,2022-03-09 00:08:30,1,303,200,49.22066854,5.32715541
304,2022-03-09 00:08:35,1,303,200,47.918794,5.951867496
305,2022-03-09 00:08:40,1,303,200,49.80738962,4.978268939
306,2022-03-09 00:08:45,1,303,200,47.93549855,5.353686501
307,2022-03-09 00:08:50,1,303,200,48.51909675,5.399726632
308,2022-03-09 00:08:55,1,303,200,51.45899378,5.122888044
309,2022-03-09 00:09:00,1,303,200,49.03923284,5.523627069
310,2022-03-09 00:09:05,1,303,200,51.63015327,5.254607091
311,2022-03-09 00:09:10,1,303,200,47.23120463,5.135985103
312,2022-03-09 00:09:15,1,303,200,48.33063326,4.974248818
313,2022-03-09 00:09:20,1,303,200,49.43729679,4.969390579
314,2022-03-09 00:09:25,1,303,200,49.86342129,5.498607337
315,2022-03-09 00:09:30,1,303,200,50.54832065,4.927181017
316,2022-03-09 00:09:35,1,303,200,45.48195005,5.103543955
317,2022-03-09 00:09:40,1,303,200,49.682851,5.801156323
318,2022-03-09 00:09:45,1,303,200,49.75293153,5.207352786
319,2022-03-09 00:09:50,1,303,200,51.17836081,5.098958582
320,2022-03-09 00:09:55,1,303,200,50.44649739,5.205880116
321,2022-03-09 00:10:00,1,303,200,52.87206808,5.165911718
322,2022-03-09 00:10:05,1,303,200,47.09029589,5.433971547
323,2022-03-09 00:10:10,1,303,200,49.77728876,5.318713954
324,2022-03-09 00:10:15,1,303,200,48.5867988,5.217407547
325,2022-03-09 00:10:20,1,303,200,49.13964542,5.200032994
326,2022-03-09 00:10:25,1,303,200,48.83755291,5.632351451
327,2022-03-09 00:10:30,1,303,200,48.64687306,5.556458081
328,2022-03-09 00:10:35,1,303,200,50.84447698,4.57499284
329,2022-03-09 00:10:40,1,303,200,49.18518343,5.296412493
330,2022-03-09 00:10:45,1,303,200,49.49405159,4.962087454
331,2022-03-09 00:10:50,1,303,200,49.80947076,5.004373097
332,2022-03-09 00:10:55,1,303,200,50.64577806,5.257135369
333,2022-03-09 00:11:00,1,303,200,52.89910775,5.146764015
334,2022-03-09 00:11:05,1,303,200,52.38740333,5.25398669
335,2022-03-09 00:11:10,1,303,200,49.66869223,5.330932896
336,2022-03-09 00:11:15,1,303,200,52.05155823,5.373105146
337,2022-03-09 00:11:20,1,303,200,51.96800299,4.968113638
338,2022-03-09 00:11:25,1,303,200,51.9794725,5.322276805
339,2022-03-09 00:11:30,1,303,200,52.58618783,5.423109514
340,2022-03-09 00:11:35,1,303,200,50.01048221,5.549758757
341,2022-03-09 00:11:40,1,303,200,52.56333134,5.443795537
342,2022-03-09 00:11:45,1,303,200,52.21122012,4.902700793
343,2022-03-09 00:11:50,1,303,200,48.07827946,5.17919428
344,2022-03-09 00:11:55,1,303,200,48.92848605,5.509642799
345,2022-03-09 00:12:00,1,303,200,50.07232552,5.252844771
346,2022-03-09 00:12:05,1,303,200,50.00802716,5.440528395
347,2022-03-09 00:12:10,1,303,200,53.77596362,5.446375117
348,2022-03-09 00:12:15,1,303,200,51.05634366,5.446030895
349,2022-03-09 00:12:20,1,303,200,52.03192677,5.004397687
350,2022-03-09 00:12:25,1,303,200,51.33198029,4.954443737
351,2022-03-09 00:12:30,1,303,200,48.26436629,5.665245964
352,2022-03-09 00:12:35,1,303,200,47.96195288,5.120329192
353,2022-03-09 00:12:40,1,303,200,50.73717599,5.475590529
354,2022-03-09 00:12:45,1,303,200,50.70509255,5.372929533
355,2022-03-09 00:12:50,1,303,200,51.7226299,5.347122718
356,2022-03-09 00:12:55,1,303,200,49.54223263,5.272800882
357,2022-03-09 00:13:00,1,303,200,49.38746325,5.592743855
358,2022-03-09 00:13:05,1,303,200,47.5932504,5.446149846
359,2022-03-09 00:13:10,1,303,200,49.37372649,5.525779993
360,2022-03-09 00:13:15,1,303,200,51.47959165,5.433539501
361,2022-03-09 00:13:20,1,303,200,50.20841235,4.764813192
362,2022-03-09 00:13:25,1,303,200,51.41343771,4.758377617
363,2022-03-09 00:13:30,1,303,200,49.91717048,4.885112985
364,2022-03-09 00:13:35,1,303,200,51.1455152,5.569808728
365,2022-03-09 00:13:40,1,303,200,49.99551204,5.001348091
366,2022-03-09 00:13:45,1,303,200,52.53685641,5.465889222
367,2022-03-09 00:13:50,1,303,200,50.74155062,5.222874869
368,2022-03-09 00:13:55,1,303,200,53.68021517,5.659608035
369,2022-03-09 00:14:00,1,303,200,49.09470988,5.344781822
370,2022-03-09 00:14:05,1,303,200,50.26616074,5.440213264
371,2022-03-09 00:14:10,1,303,200,50.27568914,5.361665371
372,2022-03-09 00:14:15,1,303,200,51.60464437,5.315983142
373,2022-03-09 00:14:20,1,303,200,48.34025327,5.109557429
374,2022-03-09 00:14:25,1,303,200,49.47542656,4.77175148
375,2022-03-09 00:14:30,1,303,200,49.30472767,5.284295362
376,2022-03-09 00:14:35,1,303,200,48.04880624,5.293168819
377,2022-03-09 00:14:40,1,303,200,47.77292532,5.278505566
378,2022-03-09 00:14:45,1,303,200,48.11872274,4.930260203
379,2022-03-09 00:14:50,1,303,200,49.72302757,5.370238386
380,2022-03-09 00:14:55,1,303,200,50.16785292,5.42452724
381,2022-03-09 00:15:00,1,303,200,50.22704902,5.565663833
382,2022-03-09 00:15:05,1,303,200,46.96075802,4.81998655
383,2022-03-09 00:15:10,1,303,200,49.38841794,5.173563219
384,2022-03-09 00:15:15,1,303,200,50.95001499,4.878588438
385,2022-03-09 00:15:20,1,303,200,47.15591296,4.940983282
386,2022-03-09 00:15:25,1,303,200,48.97696148,5.510641717
387,2022-03-09 00:15:30,1,303,200,49.0726015,5.539796375
388,2022-03-09 00:15:35,1,303,200,48.32367764,4.991419394
389,2022-03-09 00:15:40,1,303,200,49.91040939,5.3839265
390,2022-03-09 00:15:45,1,303,200,53.42626133,5.615438854
391,2022-03-09 00:15:50,1,303,200,49.90206469,4.893814663
392,2022-03-09 00:15:55,1,303,200,47.69443885,6.073130214
393,2022-03-09 00:16:00,1,303,200,48.13926402,4.644044084
394,2022-03-09 00:16:05,1,303,200,49.45032052,5.411542352
395,2022-03-09 00:16:10,1,303,200,52.65430111,5.751361913
396,2022-03-09 00:16:15,1,303,200,51.88258836,5.731713382
397,2022-03-09 00:16:20,1,303,200,51.06886796,5.83113539
398,2022-03-09 00:16:25,1,303,200,51.14200297,5.398110688
399,2022-03-09 00:16:30,1,303,200,49.07247103,4.906358482
400,2022-03-09 00:16:35,1,303,200,50.20547261,5.391247473
401,2022-03-10 00:00:00,1,303,300,46.64015658,5.425140149
402,2022-03-10 00:00:05,1,303,300,49.48414841,5.734494357
403,2022-03-10 00:00:10,1,303,300,49.34823308,5.107628412
404,2022-03-10 00:00:15,1,303,300,48.33270276,5.308193207
405,2022-03-10 00:00:20,1,303,300,48.50025423,5.337395893
406,2022-03-10 00:00:25,1,303,300,49.01713317,5.552565871
407,2022-03-10 00:00:30,1,303,300,49.60671265,5.797012977
408,2022-03-10 00:00:35,1,303,300,48.50830871,5.740061882
409,2022-03-10 00:00:40,1,303,300,50.10166241,5.178726995
410,2022-03-10 00:00:45,1,303,300,51.54683351,4.644778386
411,2022-03-10 00:00:50,1,303,300,50.71356493,5.26088071
412,2022-03-10 00:00:55,1,303,300,51.37856189,5.565059674
413,2022-03-10 00:01:00,1,303,300,50.1004353,4.993420496
414,2022-03-10 00:01:05,1,303,300,49.32957894,5.216278027
415,2022-03-10 00:01:10,1,303,300,49.16348785,4.815330806
416,2022-03-10 00:01:15,1,303,300,50.70423969,4.612142454
417,2022-03-10 00:01:20,1,303,300,49.72288825,5.077070451
418,2022-03-10 00:01:25,1,303,300,46.85285072,5.343252809
419,2022-03-10 00:01:30,1,303,300,53.88395699,5.763150259
420,2022-03-10 00:01:35,1,303,300,48.38216932,5.118416242
421,2022-03-10 00:01:40,1,303,300,49.18290766,5.605335429
422,2022-03-10 00:01:45,1,303,300,49.95399803,5.182039946
